,CenterRating,PowerForwardRating,ShootingGuardRating,SmallForwardRating,PointGuardRating,OverallRating,id,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,League,Position
169,13.191243488385176,12.031823198530104,12.230432930406966,12.230432930406966,12.972302849106153,12.531247079367073,169,Oriol Pauli,FCB,13,10.7,4.5,1.6,2.8,0.583,0.8,1.8,0.435,0.5,0.7,0.667,0.2,1.5,1.7,1.2,0.3,0.2,0.7,0.5,Spanish ACB,PF
2593,13.871027550291402,11.044940593769661,11.079076641435996,11.079076641435998,15.520133552005102,12.518850995787632,2593,Diego Willis,SAN,33,11.3,4.2,1.4,3.7,0.382,1.0,2.8,0.37,0.3,0.4,0.714,0.4,1.5,1.8,1.2,0.8,0.1,0.3,0.5,Mexican LNBP,PG
1779,8.615960750772752,9.376830315990142,15.564764774778626,15.564764774778626,13.440781034941226,12.512620330252275,1779,Tangwen Yuan,SDS,29,14.2,1.5,0.6,2.0,0.31,0.1,0.8,0.13,0.1,0.3,0.5,0.4,1.1,1.5,3.6,1.0,0.0,0.9,2.3,Chinese CBA,PG
2166,14.277333218639665,13.788202783857056,11.442125326061625,11.442125326061625,11.584401748825854,12.506837680689165,2166,Fernando Podesta,GIM,17,11.4,4.8,1.6,4.2,0.375,0.3,1.3,0.227,1.3,2.0,0.647,0.9,1.1,2.1,0.4,0.2,0.0,0.6,2.2,Argentinian Liga A,PF
807,12.032778089201683,14.170459248621972,12.882599268482947,12.882599268482947,10.535038292873189,12.500694833532549,807,Oskaras Pleikys,LIE,12,11.5,4.8,1.5,3.6,0.419,0.3,1.1,0.231,1.6,1.8,0.864,0.7,0.9,1.6,0.5,0.0,0.1,1.1,1.8,Lithuanian LKL,C
318,15.18489769997391,13.898665815915937,11.2950163620927,11.2950163620927,10.807211484043918,12.496161544823831,318,Sasha Grant,REG,18,14.7,3.8,1.4,3.5,0.413,0.4,1.4,0.28,0.6,0.6,0.909,0.8,1.7,2.4,0.5,0.2,0.1,0.8,1.8,Italian Lega Basket,SF
1640,15.586405058317915,12.77843404382516,10.975430071630523,10.975430071630521,12.144129258622394,12.491965700805304,1640,Tom Abercrombie,NZB,25,19.4,4.5,1.6,3.5,0.471,0.7,1.6,0.425,0.6,0.7,0.824,0.4,1.8,2.2,0.7,0.8,0.2,0.5,2.0,Australian NBL,SG
286,12.861933158130123,12.843817216101138,13.706528238941257,13.706528238941257,9.306121734876216,12.484985717397999,286,Lorenzo Uglietti,REG,16,12.4,3.0,1.0,1.6,0.615,0.3,0.5,0.5,0.8,1.2,0.632,0.3,2.0,2.3,1.9,0.8,0.1,1.3,2.3,Italian Lega Basket,SG
320,17.02305571058589,14.106389043919224,10.658648229619322,10.658648229619324,9.967591319050218,12.482866506558798,320,Myles Stephens,TREN,17,15.7,2.9,1.2,2.9,0.429,0.2,1.3,0.136,0.3,0.4,0.714,0.9,2.3,3.2,0.7,0.2,0.2,0.8,1.2,Italian Lega Basket,SF
1938,20.642706516536112,15.660822458565093,9.389099519141062,9.389099519141064,7.30576618580773,12.477498839838214,1938,Ed Davis,XIN,17,9.1,3.8,1.8,2.7,0.652,0.0,0.0,0.0,0.3,0.5,0.625,1.6,2.6,4.2,0.2,0.7,0.2,0.5,1.1,Chinese CBA,PF
2130,17.465984739198692,13.317434014561009,10.598963309496458,10.59896330949646,10.324573065594022,12.46118368766933,2130,Valentin Forestier,RIAC,20,20.4,4.6,1.3,2.8,0.473,0.6,1.3,0.462,1.4,2.1,0.683,0.3,2.6,2.9,0.8,0.6,0.2,0.7,3.5,Argentinian Liga A,SF
2204,19.805765944669123,15.53040362582854,10.059326168033111,10.05932616803311,6.7259928346997775,12.436162948252734,2204,Khaliq Spicer,FOR,5,16.1,3.0,1.2,3.0,0.4,0.0,0.0,0.0,0.6,0.8,0.75,1.2,2.8,4.0,0.4,0.6,0.2,0.8,2.0,Argentinian Liga A,C
581,11.065814534523204,12.660017433073929,12.902073043798854,12.902073043798854,12.58703239339235,12.423402089717438,581,Nikolaos Tsiakmas,PAOK,17,12.5,3.2,1.2,3.6,0.344,0.4,2.1,0.167,0.4,0.4,0.857,0.0,1.1,1.1,0.8,0.6,0.0,1.1,1.6,Greek HEBA A1,PG
121,15.780261042605426,12.70055089767789,10.453778305820888,10.453778305820888,12.638737655414387,12.405421241467895,121,Mathieu Kamba,PAL,21,18.9,3.6,1.3,3.0,0.429,0.8,2.1,0.386,0.2,0.2,0.8,1.0,1.9,2.9,1.0,0.8,0.2,0.5,1.2,Spanish ACB,SF
1488,10.339631851503874,10.95557388048938,13.22717268883099,13.22717268883099,14.162132038424485,12.382336629615944,1488,Timo Lanmuller,TUB,16,15.5,2.8,1.0,3.3,0.308,0.6,2.1,0.265,0.3,0.4,0.667,0.3,1.0,1.3,1.8,0.7,0.0,0.8,2.4,German BBL,SG
1944,19.645472853726588,16.20344386821934,10.05274873415777,10.05274873415777,5.886082067491103,12.368099251550513,1944,Xiao Wu,ZGL,35,14.2,2.7,1.1,2.0,0.565,0.0,0.0,0.0,0.4,0.5,0.789,1.9,2.8,4.7,0.6,0.3,0.3,1.0,2.5,Chinese CBA,PF
2467,11.726679707845603,12.469433331034008,11.603619031133313,11.603619031133313,14.378009275035753,12.356272075236399,2467,Junhee Jo,SAM,10,11.1,4.0,1.3,4.6,0.283,0.7,2.8,0.25,0.7,1.1,0.636,0.4,0.8,1.2,0.4,0.6,0.0,0.7,1.6,South Korean KBL,SG
1677,11.193138592210666,12.080819751630953,13.080074965136415,13.080074965136415,12.185766022046984,12.323974859232287,1677,Nicholas Marshall,ADE,23,12.0,3.4,1.3,3.4,0.38,0.3,1.2,0.222,0.5,0.8,0.667,0.6,0.9,1.5,1.4,0.5,0.1,0.8,1.4,Australian NBL,SF
1872,13.424531385031461,12.518734283582184,11.159498931049908,11.159498931049908,13.344458280643407,12.321344362271375,1872,Wenyi Zhang,GST,34,17.4,4.5,1.8,3.9,0.455,0.8,2.1,0.37,0.1,0.2,0.833,0.4,1.1,1.5,0.4,0.4,0.1,0.5,1.5,Chinese CBA,SF
2530,10.67652660724953,11.9627584913075,12.60513684284673,12.605136842846726,13.753510826586563,12.32061392216741,2530,Sean Dave Ildefonso,SON,23,10.1,4.4,1.6,3.8,0.42,0.7,2.0,0.356,0.5,0.6,0.857,0.5,0.6,1.0,0.9,0.4,0.0,0.7,0.5,South Korean KBL,PF
2426,10.79103453369981,11.370744678627345,11.6345232287763,11.6345232287763,16.06541753771939,12.29924864151983,2426,Jong Park,GOY,22,14.9,4.8,1.7,4.5,0.388,0.9,3.0,0.288,0.5,0.7,0.667,0.4,0.4,0.8,0.6,0.6,0.0,0.4,1.8,South Korean KBL,PG
2201,18.51467008802784,14.329887479332193,9.86737506622395,9.86737506622395,8.820627098744275,12.279986959710442,2201,Cristian Jose Scaramuzzino,OLIV,17,13.3,4.8,1.9,3.7,0.508,0.0,0.1,0.0,1.1,1.3,0.818,1.1,2.0,3.1,0.2,0.2,0.3,0.3,2.1,Argentinian Liga A,C
2599,10.043124410002417,11.365588178118358,14.344734156271288,14.344734156271288,11.18416505058023,12.256469190248716,2599,Kohl Meyer,ZACA,14,12.4,2.9,1.2,2.1,0.567,0.3,0.7,0.4,0.2,0.3,0.75,0.1,1.2,1.3,2.1,0.7,0.1,1.1,1.0,Mexican LNBP,PG
1312,9.765448666722468,12.066173304403629,14.409147485138485,14.409147485138485,10.608334477008404,12.251650283682295,1312,Stipe Dugandzic,DIN,16,10.9,1.8,0.7,2.5,0.275,0.1,1.0,0.063,0.3,0.6,0.5,0.1,1.3,1.4,1.9,0.4,0.0,1.4,1.4,Croatian A1 Liga,PG
79,15.644572958305037,13.380080204681846,10.140258953440535,10.140258953440535,11.918714237993381,12.244777061572268,79,Elias Valtonen,MAN,18,14.2,4.6,1.6,3.6,0.438,0.5,1.9,0.257,1.0,1.6,0.643,0.9,1.6,2.5,0.3,0.2,0.4,0.5,1.2,Spanish ACB,SG
208,18.998929336431697,14.70545107556213,9.913991294032838,9.913991294032838,7.617243326553163,12.229921265322535,208,Moussa Diagne,MUR,20,13.4,4.7,1.8,2.8,0.636,0.0,0.1,0.0,1.2,1.8,0.639,0.9,2.5,3.3,0.2,0.4,0.2,0.6,2.4,Spanish ACB,C
1996,16.02444574648719,15.154880529095886,11.164066229195187,11.164066229195187,7.414066229195189,12.184304992633729,1996,Zhenliang Yuan,BFT,37,15.2,4.0,1.5,3.0,0.5,0.0,0.0,0.0,1.0,1.3,0.766,1.4,1.7,3.1,0.4,0.6,0.6,0.9,2.7,Chinese CBA,C
1994,14.723483178519603,14.397396221997862,11.629273083964101,11.629273083964101,8.489029181525076,12.17369094999415,1994,Zhang Mingchi,GST,22,10.3,4.2,1.6,3.0,0.538,0.0,0.3,0.167,1.0,1.2,0.778,1.0,1.5,2.5,0.5,0.2,0.2,0.9,3.1,Chinese CBA,C
1249,14.826476580998133,13.811983827374943,10.829734572161437,10.829734572161437,10.545181726632983,12.168622255865788,1249,Lazar Tasic,ZDRA,17,12.4,4.1,1.6,3.3,0.5,0.4,1.5,0.28,0.4,0.5,0.875,0.5,1.6,2.2,0.2,0.2,0.1,0.8,1.9,Serbian KLS,PF
117,13.452954023107594,12.837011994122086,11.598804446952276,11.598804446952274,11.12116217052951,12.121747416332749,117,Matej Rudan,BRE,21,13.4,4.4,1.5,3.3,0.443,0.1,1.2,0.115,1.3,1.9,0.675,0.8,1.3,2.0,0.8,0.1,0.1,0.7,2.5,Spanish ACB,SF
1038,9.337183239401766,11.746603529256838,13.66132547563221,13.66132547563221,12.126772630103755,12.106642070005355,1038,Ike Nwamu,NAN,12,10.8,3.5,1.3,3.0,0.417,0.4,1.5,0.278,0.6,0.9,0.636,0.1,0.8,0.8,1.3,0.3,0.1,1.1,1.0,French Jeep Elite,SF
578,9.855459793462334,11.576474286215957,13.398097920774049,13.398097920774052,12.280211741912263,12.101668332627732,578,Dimitris Moraitis,PAN,11,10.2,4.5,1.5,2.5,0.571,1.1,1.5,0.706,0.5,0.5,1.0,0.1,0.9,1.0,1.4,0.9,0.1,1.0,1.6,Greek HEBA A1,PG
2708,15.201117663433706,14.05981331560762,11.527539234177627,11.527539234177627,7.9807912666979535,12.059360142818905,2708,Terrell Brown,AST,10,9.8,4.8,1.5,2.9,0.517,0.1,0.1,1.0,1.7,2.3,0.739,0.7,1.8,2.5,0.6,0.2,1.0,0.9,1.4,Mexican LNBP,PF
2174,22.187310765672933,14.904702070020756,8.5460873729006,8.5460873729006,6.0460873729005975,12.046054990879098,2174,Miguel Ruiz,CAOS,14,18.6,2.1,0.9,1.7,0.5,0.0,0.0,0.0,0.4,0.6,0.625,1.9,3.6,5.4,1.0,0.4,0.1,0.6,3.1,Argentinian Liga A,PF
790,11.172988530269723,12.078785631718999,12.67771810441016,12.67771810441016,11.559831925548373,12.033408459271485,790,Liutauras Lelevicius,TEC,14,16.8,4.0,1.1,2.9,0.39,0.4,1.5,0.238,1.4,1.6,0.864,0.4,1.2,1.6,1.3,0.3,0.1,1.0,1.6,Lithuanian LKL,PF
1566,16.15953713062073,13.89504437699754,10.726598498149476,10.726598498149475,8.643265164816144,12.030208733746676,1566,Till Gloger,ROST,13,13.1,4.6,1.8,3.5,0.533,0.0,0.0,0.0,0.9,1.5,0.632,1.0,1.6,2.6,0.4,0.4,0.1,0.5,1.2,German BBL,PF
1819,13.242786624882546,11.920322856766601,10.539364564810297,10.539364564810297,13.750746678631435,11.998517057980237,1819,Huyi Li,LIA,24,15.7,4.5,1.6,3.7,0.427,1.0,2.4,0.404,0.4,0.5,0.818,0.7,1.1,1.8,0.6,0.3,0.1,0.4,1.9,Chinese CBA,SG
2320,11.375843014360429,12.951929970882167,11.685792930167175,11.685792930167171,12.000833580573678,11.940038485230124,2320,Iago Barry Mendes de Morais Gomes,MOG,23,15.5,4.2,1.5,3.7,0.395,0.7,2.0,0.326,0.6,0.7,0.813,0.4,0.8,1.3,0.3,0.3,0.1,0.9,2.2,Brazilian NBB,SF
1484,14.20424696245818,12.628160005936442,10.353457920534256,10.353457920534256,11.715246538420434,11.850913869576715,1484,Kevin Wohlrath,BRO,19,17.0,3.8,1.4,3.4,0.415,0.6,1.9,0.324,0.4,0.6,0.636,0.7,1.5,2.2,0.5,0.5,0.3,0.6,1.4,German BBL,SG
2172,20.291944517074683,14.368031473596417,8.946606448770202,8.946606448770202,6.6498584812905275,11.840609473900408,2172,Tomas Nally,OLIV,20,16.0,2.9,1.1,2.3,0.478,0.1,0.1,0.5,0.7,1.5,0.433,1.4,3.1,4.4,0.7,0.4,0.2,0.6,2.8,Argentinian Liga A,PF
171,16.470073700224017,12.9918128306588,9.187195154392661,9.187195154392661,11.361991902360142,11.839653748405656,171,Tomasz Gielo,ZAR,17,13.9,3.7,1.2,3.4,0.351,0.8,2.3,0.359,0.5,0.9,0.6,0.5,2.2,2.7,0.2,0.1,0.1,0.6,1.1,Spanish ACB,PF
2086,10.494873297578355,10.947771848302992,11.376024082662477,11.376024082662475,14.983747659898247,11.835688194220909,2086,Ezequiel Dupuy,ALM,19,12.2,4.6,1.5,4.3,0.358,0.9,2.8,0.321,0.7,1.0,0.684,0.2,0.6,0.7,0.6,0.5,0.0,0.5,1.9,Argentinian Liga A,SG
415,8.859548754487664,10.834186435647084,12.984757438626229,12.984757438626227,13.513212723179075,11.835292558113256,415,Melih Tunca,EFE,17,10.2,3.7,1.4,3.1,0.434,0.6,1.9,0.344,0.4,0.5,0.667,0.3,0.5,0.8,1.4,0.2,0.0,0.8,1.6,Turkish BSL,PG
1246,12.156263498885735,12.083799730769794,11.975185033649634,11.975185033649636,10.887786659665895,11.81564399132414,1246,Luka Sebrek,SWIS,18,14.5,4.8,1.6,3.0,0.519,0.3,0.9,0.294,1.4,1.8,0.781,0.4,1.1,1.6,1.0,0.4,0.1,0.7,2.8,Serbian KLS,PF
1672,15.020424015763382,12.067525465038745,9.628349695426033,9.628349695426033,12.636479776726848,11.796225729676209,1672,Todd Blanchfield,ILL,22,13.2,5.0,1.4,3.5,0.408,0.8,2.3,0.34,1.4,1.6,0.886,0.6,1.7,2.3,0.5,0.4,0.1,0.4,1.0,Australian NBL,SF
120,15.167371869133254,13.047806651741947,10.372781825525463,10.372781825525463,9.905302150728716,11.773208864530968,120,Oscar da Silva,FCB,21,15.0,4.1,1.7,3.0,0.565,0.4,1.0,0.381,0.4,0.8,0.563,0.6,1.7,2.3,0.4,0.6,0.4,0.6,2.0,Spanish ACB,SF
1437,10.34922705147392,10.403574877560876,11.424553030490369,11.424553030490369,15.22536603862045,11.765454805727199,1437,Nico Brauner,HAM,18,12.8,3.6,1.1,3.5,0.302,0.9,3.1,0.291,0.6,0.8,0.714,0.2,0.9,1.2,1.2,0.4,0.1,0.6,2.7,German BBL,PG
2319,15.114781880272718,11.890144199113298,9.37959305710734,9.37959305710734,12.997479235969129,11.752318285913963,2319,Isaac Goncalves,CORI,23,16.9,4.2,1.3,3.7,0.357,0.8,2.6,0.317,0.8,0.9,0.9,0.4,1.8,2.2,0.4,0.3,0.0,0.4,1.9,Brazilian NBB,SF
1870,14.222477700397421,12.08479654097713,9.831817394998977,9.831817394998977,12.636695443779464,11.721520895030395,1870,Wei Yi,TONG,14,11.5,4.7,1.6,3.7,0.423,0.8,2.2,0.355,0.8,1.2,0.647,0.4,1.4,1.9,0.3,0.1,0.2,0.4,1.6,Chinese CBA,SF
2709,13.75251909145166,12.574982859567601,10.815424766221026,10.815424766221026,10.561359725570622,11.703942241806388,2709,Will Daniels,CHIH,12,10.4,4.8,1.8,3.8,0.478,0.3,0.9,0.273,0.8,0.9,0.909,0.4,1.2,1.6,0.3,0.3,0.4,0.5,0.5,Mexican LNBP,PF
609,12.963805014221744,11.514529651902901,10.912493902151164,10.912493902151162,11.87794105662271,11.636252705409937,609,Sotiris Billis,KOL,15,13.5,4.7,1.5,3.0,0.511,0.5,1.5,0.364,1.1,1.5,0.739,0.7,1.3,1.9,1.0,0.2,0.0,0.5,1.7,Greek HEBA A1,SG
1622,10.795035066089273,11.266049558842894,12.051178655168616,12.051178655168615,11.980040443786502,11.62869647581118,1622,Owen Foxwell,SEM,23,10.5,3.8,1.2,3.7,0.333,0.3,1.4,0.25,1.0,1.5,0.657,0.3,0.9,1.2,1.1,0.5,0.0,0.7,0.8,Australian NBL,PG
2494,11.619068056241339,11.383560809864528,11.36804442456165,11.36804442456165,12.343654180659211,11.616474379177674,2494,Seungwook Choi,DON,39,16.9,4.2,1.7,3.6,0.482,0.4,1.3,0.314,0.4,0.5,0.7,0.7,0.7,1.4,0.9,0.8,0.2,0.4,1.5,South Korean KBL,SF
357,17.6602036853202,12.515276149088317,9.017882901819203,9.017882901819203,9.607313796128144,11.563711886835012,357,Nicola Akele,BRE,19,14.0,3.9,1.6,3.5,0.463,0.2,0.7,0.231,0.5,0.6,0.833,0.6,2.2,2.8,0.4,0.3,0.2,0.2,1.8,Italian Lega Basket,PF
1036,11.786240665575896,11.423921824996185,10.229160156674437,10.229160156674439,14.040135766430534,11.541723714070297,1036,M.J. Walker,SQB,17,12.9,4.1,1.3,4.1,0.314,0.7,2.9,0.24,0.8,1.0,0.765,0.4,0.9,1.4,0.4,0.3,0.1,0.5,1.8,French Jeep Elite,SF
2437,10.414019714950793,10.885034207704415,11.7911911093926,11.7911911093926,12.736313060612112,11.523549840410505,2437,Woo-Sub Yaung,SKK,15,12.5,3.0,1.1,2.8,0.381,0.7,1.9,0.393,0.1,0.1,1.0,0.9,0.9,1.7,1.5,0.4,0.1,0.7,1.5,South Korean KBL,PG
172,15.994700484576201,14.038178745445768,9.954266133727794,9.954266133727794,7.6270303613700685,11.513688371769526,172,Pierre Oriola,MAN,15,11.4,2.9,1.2,2.3,0.514,0.1,0.7,0.2,0.4,0.7,0.6,1.3,2.1,3.3,0.5,0.3,0.1,0.9,2.6,Spanish ACB,PF
1998,17.509505794347714,13.886317388550609,9.402082036018335,9.402082036018337,7.318748702685002,11.503747191523999,1998,Xuhong Zhao,GST,21,12.0,4.0,1.6,2.7,0.596,0.0,0.0,0.0,0.7,1.4,0.5,1.2,2.1,3.4,0.4,0.3,0.2,0.5,2.6,Chinese CBA,C
1621,14.15131076821764,11.05348468126112,9.958027878877802,9.958027878877802,12.366564464243655,11.497483134295605,1621,Flynn Cameron,MEL,25,10.4,4.2,1.4,3.1,0.449,0.8,1.8,0.455,0.6,0.8,0.667,0.6,1.6,2.2,1.0,0.4,0.0,0.3,1.1,Australian NBL,PG
1307,9.144883617281955,11.010825646267461,12.66797559661503,12.66797559661503,11.946430881167874,11.487618267589472,1307,Ivan Pavela,ALK,11,14.7,3.3,1.0,2.5,0.407,0.8,1.9,0.429,0.5,0.5,0.833,0.1,1.0,1.1,1.4,0.4,0.2,1.1,1.9,Croatian A1 Liga,PG
666,14.312380620205554,13.986293663683814,10.960598529622246,10.960598529622246,7.210598529622245,11.486093974551222,666,Diamantis Slaftsakis,ARI,14,12.8,2.8,1.3,2.8,0.462,0.0,0.0,0.0,0.2,0.4,0.5,1.3,1.5,2.8,0.6,0.4,0.4,0.9,2.2,Greek HEBA A1,PF
1035,13.673676283303537,12.224400920984696,10.185547892186285,10.185547892186285,11.15099504665783,11.484033607063727,1035,Charles Lombahe-Kahudi,LYV,12,13.5,4.3,1.5,3.2,0.474,0.5,1.5,0.333,0.8,0.9,0.818,0.9,1.3,2.2,0.6,0.1,0.0,0.5,1.3,French Jeep Elite,SF
712,8.39149271308961,10.92772459714758,12.327302551467342,12.327302551467344,13.445188730329132,11.483802228700203,712,Ernestas Jonkus,GG,17,15.9,2.9,0.6,3.2,0.2,0.5,2.6,0.205,1.1,1.5,0.72,0.8,0.6,1.4,1.5,0.2,0.0,1.0,2.4,Lithuanian LKL,PG
1210,12.701661083757005,12.212530648974395,10.831572357018091,10.831572357018091,10.770596747261992,11.469586638805916,1210,Srdan Tesic,ZEM,17,13.1,3.6,1.6,3.2,0.5,0.2,1.2,0.19,0.2,0.2,1.0,0.7,1.1,1.8,0.6,0.3,0.4,0.6,2.5,Serbian KLS,SF
2471,18.10416422988064,13.249091766112528,8.463838538704387,8.463838538704387,9.032944229761297,11.462775460632647,2471,Jin-Yu Kim,GOY,33,13.8,2.5,1.0,2.4,0.43,0.2,1.1,0.194,0.2,0.3,0.778,1.9,2.4,4.3,0.9,0.5,0.1,0.4,2.2,South Korean KBL,SG
547,15.426111967375377,13.868140952882623,10.442123078006754,10.442123078006755,7.108789744673421,11.457457764188987,547,Furkan Haltali,PIN,19,11.3,4.5,1.5,2.5,0.596,0.0,0.0,0.0,1.5,2.5,0.617,1.1,1.8,2.9,0.5,0.4,0.4,0.8,2.2,Turkish BSL,C
2533,16.38627069768558,13.306560552758043,9.337469192281379,9.337469192281379,8.88015211911065,11.449584350823406,2533,Leon Williams,SKK,26,9.6,3.9,1.4,3.5,0.407,0.2,0.8,0.227,0.9,1.1,0.793,0.9,1.9,2.8,0.2,0.2,0.2,0.5,1.4,South Korean KBL,PF
2001,15.406488171692967,14.808662084736445,10.253051359810925,10.253051359810925,6.503051359810924,11.444860867172437,2001,Liang Yingqi,FUJ,26,15.0,3.1,1.3,2.8,0.458,0.0,0.0,0.0,0.6,1.3,0.455,1.7,1.6,3.3,0.3,0.4,0.2,0.9,2.1,Chinese CBA,C
733,8.89765804301158,9.767223260402885,12.718439745010631,12.71843974501063,13.063968200295184,11.433145798746184,733,Matas Vaitkus,NEP,16,10.9,3.3,1.3,3.4,0.364,0.4,1.4,0.304,0.4,0.7,0.545,0.1,0.6,0.6,1.6,0.6,0.0,0.6,1.9,Lithuanian LKL,SG
2203,16.55736914538586,12.51751407292209,9.705945056040262,9.70594505604026,8.649034486934571,11.42716156346461,2203,Francisco Filippa,CAP,19,16.7,3.5,1.4,2.7,0.529,0.1,0.3,0.333,0.6,0.8,0.688,1.1,2.1,3.1,0.9,0.3,0.2,0.4,3.6,Argentinian Liga A,C
319,11.863072699244578,11.64568139489675,11.015716151599827,11.015716151599827,11.564496639404705,11.42093660734914,319,Alex O'Connell,VEN,13,11.7,3.1,1.5,3.8,0.38,0.2,1.5,0.1,0.0,0.0,0.0,0.2,1.0,1.2,0.5,0.4,0.1,0.6,0.9,Italian Lega Basket,SF
2131,12.799331330011219,13.016722634359043,10.928217172591415,10.928217172591415,9.413989530314993,11.417295567973618,2131,Federico Zezular,AAQ,20,12.0,3.9,1.5,3.0,0.492,0.3,1.1,0.227,0.8,1.0,0.75,0.5,1.3,1.8,0.3,0.3,0.5,0.9,2.0,Argentinian Liga A,SF
41,7.028703658010023,10.253341339169443,13.840729621195264,13.840729621195264,12.102924743146481,11.413285796543294,41,Chris Chiozza,BASK,11,10.1,2.8,1.1,2.5,0.444,0.4,1.4,0.267,0.3,0.3,1.0,0.1,0.5,0.5,1.8,0.1,0.0,1.1,1.4,Spanish ACB,PG
1309,11.054208560073718,11.833194067320095,11.488730313596163,11.488730313596161,11.173689663189657,11.40771058355516,1309,Ivan Nazor,ALK,14,12.3,3.1,1.0,2.5,0.4,0.9,2.1,0.414,0.2,0.5,0.429,0.2,1.4,1.6,0.9,0.5,0.0,1.1,1.4,Croatian A1 Liga,PG
788,14.514275442295407,12.503405877078016,9.663907366651005,9.663907366651006,10.649679724374582,11.399035155410004,788,Justinas Marcinkevicius,KED,19,16.4,4.9,1.7,3.5,0.5,0.4,1.1,0.333,1.1,1.3,0.84,1.2,1.2,2.4,0.4,0.2,0.3,0.3,1.6,Lithuanian LKL,PF
1648,14.167785486579703,12.464886935855066,10.382588028208593,10.382588028208593,9.498441686745178,11.379258033119427,1648,Fabijan Krslovic,JACK,26,10.6,2.8,1.0,2.8,0.356,0.4,1.0,0.4,0.4,0.8,0.524,1.1,1.7,2.8,1.0,0.2,0.1,0.7,1.2,Australian NBL,SG
1330,9.030993407567948,11.712152827857803,11.88283306618948,11.88283306618948,12.380800545864275,11.377922582733799,1330,Lovre Klaric,DUB,15,15.6,3.1,1.0,3.3,0.3,0.5,2.5,0.216,0.6,0.7,0.9,0.3,0.7,1.0,0.7,1.1,0.1,1.1,2.0,Croatian A1 Liga,SG
2173,19.76843625726753,13.427856547122602,8.121252773537696,8.121252773537696,7.257431635326314,11.33924599735837,2173,Valentin Duvanced,USF,19,15.2,2.6,0.9,3.0,0.316,0.1,0.6,0.182,0.6,1.4,0.423,0.9,3.1,3.9,0.4,0.5,0.2,0.5,1.9,Argentinian Liga A,PF
245,8.274377311993042,10.393942529384345,12.286941536335688,12.286941536335686,13.414990316823491,11.331438646174451,245,Gianluca Della Rosa,PIS,17,10.7,3.5,1.0,2.7,0.37,0.9,2.4,0.366,0.6,0.7,0.917,0.4,0.6,1.1,1.5,0.7,0.0,0.9,1.6,Italian Lega Basket,PG
2434,10.711323514028571,9.914222064753208,10.578323355716465,10.578323355716465,14.826290835391262,11.321696625121193,2434,Joshua Torralba,GOY,11,9.0,3.8,1.5,4.5,0.327,0.6,2.5,0.25,0.3,0.4,0.75,0.1,0.6,0.7,0.7,0.5,0.0,0.2,1.7,South Korean KBL,PG
637,14.228397556788588,11.692165672730617,9.867438761111949,9.867438761111949,10.832885915583494,11.29766533346532,637,Stavros Schizas,PAOK,14,17.1,3.0,1.1,3.1,0.372,0.4,1.5,0.238,0.4,0.5,0.714,0.8,1.7,2.5,0.9,0.6,0.1,0.5,3.2,Greek HEBA A1,SF
517,14.9311177961221,11.996335187426448,9.321310361209962,9.321310361209964,10.886351011616467,11.29128494351699,517,Ayberk Olmaz,MANI,16,11.1,2.9,1.1,3.3,0.321,0.6,2.0,0.313,0.2,0.3,0.75,0.3,2.0,2.3,0.4,0.1,0.2,0.6,1.5,Turkish BSL,PF
1250,11.44664698470621,11.790849883256934,10.409891591300626,10.409891591300628,12.36111110349575,11.28367823081203,1250,Slaven Cupkovic,SPAR,8,15.6,3.4,1.1,3.1,0.36,0.9,2.6,0.333,0.3,0.9,0.286,0.6,1.1,1.8,0.6,0.1,0.3,0.8,2.0,Serbian KLS,PF
1993,14.010299527692933,11.872618368272642,9.762389967080983,9.762389967080983,10.94125175569887,11.269789917165284,1993,Zhou Ji,QIN,32,13.5,4.5,1.6,3.2,0.49,0.5,1.4,0.356,0.9,1.3,0.651,0.7,1.4,2.1,0.5,0.3,0.3,0.4,2.1,Chinese CBA,C
762,11.662137539155573,12.151267973938182,10.934783366192402,10.934783366192402,10.640067919037932,11.264608032903299,762,Ernestas Sederevicius,JUV,17,16.5,3.5,1.1,3.2,0.345,0.5,1.7,0.276,0.8,0.9,0.867,0.5,1.2,1.7,0.6,0.8,0.5,0.9,2.3,Lithuanian LKL,SF
2089,12.97801846331752,11.383815564766795,8.89498736218487,8.89498736218487,14.13888980120926,11.258139710732662,2089,Felipe Rodriguez,OES,17,12.3,3.9,1.2,3.9,0.299,0.9,3.4,0.263,0.7,1.3,0.545,0.7,1.2,1.9,0.2,0.4,0.1,0.4,2.1,Argentinian Liga A,SG
1080,15.783573424350305,13.265457482321318,9.439116866631148,9.43911686663115,8.351718492647409,11.255796626516267,1080,Kenny Goins,CSP,12,12.4,3.2,1.3,2.6,0.516,0.3,0.9,0.273,0.3,0.3,0.75,1.0,2.0,3.0,0.4,0.2,0.1,0.7,2.3,French Jeep Elite,PF
170,15.310302433659666,12.774070549601696,9.133926557546083,9.133926557546083,9.896121679497304,11.249669555570168,170,Yannick Kraag,JOV,19,13.4,4.3,1.5,3.1,0.492,0.5,1.4,0.385,0.7,0.9,0.765,0.8,1.7,2.6,0.2,0.4,0.2,0.5,1.6,Spanish ACB,PF
